model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
finkel,8,1,2,400,32000,160000,160,326230,0.05437708822049141,0.07635488564056792,0.003374675699294993,-0.0253524731193715,45,bkf.SampleUniform,17.128192884,,0.1722561773081044,bkf.MhSampled,1.0,,141.4873971257653,0.2872442899782954,,,,
finkel,8,1,3,400,32000,160000,160,97923,31118712520899215e3,31118712520899215e3,0.00951911131090368,-12.282356672395148,45,bkf.SampleUniform,5.017334859,,1.694087460989063,bkf.MhSampled,1.0,,37767.37773493251,0.21055919122750147,,,,
finkel,8,1,4,400,32000,160000,160,0,-4820676809468381e6,-4820676809476437e6,8054783101.353488,-27.534230569884308,45,bkf.SampleUniform,2.614186008,,1306205957217778.8,bkf.MhSampled,1.0,,658922905925.6958,2151145074600564e-21,,,,
finkel,8,1,5,400,32000,160000,160,0,Inf,Inf,35707509412533385e79,0,45,bkf.SampleUniform,2.451496632,,15261188466867148e43,bkf.MhSampled,1.0,,38485838942469554e17,852838012333179e23,,,,
finkel,8,1,6,400,32000,160000,160,0,NaN,499998.5,NaN,Inf,45,bkf.SampleUniform,2.864203012,,8156192001902936e174,bkf.MhSampled,1.0,,26304547280033966e82,9236867620275155e151,,,,
finkel,8,1,7,400,32000,160000,160,0,NaN,NaN,NaN,NaN,45,bkf.SampleUniform,2.629339176,,Inf,bkf.MhSampled,1.0,,29980474481049614e276,Inf,,,,
finkel,8,1,8,400,32000,160000,160,0,NaN,NaN,NaN,NaN,45,bkf.SampleUniform,2.698110099,,NaN,bkf.MhSampled,1.0,,Inf,NaN,,,,
finkel,8,1,9,400,32000,160000,160,512000,NaN,NaN,NaN,NaN,45,bkf.SampleUniform,11.683650189,,NaN,bkf.MhSampled,1.0,,NaN,NaN,,,,
finkel,8,1,10,400,32000,160000,160,512000,NaN,NaN,NaN,NaN,45,bkf.SampleUniform,12.048716282,,NaN,bkf.MhSampled,1.0,,NaN,NaN,,,,
finkel,8,1,11,400,32000,160000,160,512000,NaN,NaN,NaN,NaN,45,bkf.SampleUniform,11.61576745,,NaN,bkf.MhSampled,1.0,,NaN,NaN,,,,
finkel,8,1,12,400,32000,160000,160,512000,NaN,NaN,NaN,NaN,45,bkf.SampleUniform,12.069184477,,NaN,bkf.MhSampled,1.0,,NaN,NaN,,,,
finkel,8,1,13,400,32000,160000,160,512000,NaN,NaN,NaN,NaN,45,bkf.SampleUniform,12.307481252,,NaN,bkf.MhSampled,1.0,,NaN,NaN,,,,
finkel,8,1,14,400,32000,160000,160,512000,NaN,NaN,NaN,NaN,45,bkf.SampleUniform,12.316244786,,NaN,bkf.MhSampled,1.0,,NaN,NaN,,,,
finkel,8,1,15,400,32000,160000,160,512000,NaN,NaN,NaN,NaN,45,bkf.SampleUniform,11.734482959,,NaN,bkf.MhSampled,1.0,,NaN,NaN,,,,
finkel,8,1,16,400,32000,160000,160,512000,NaN,NaN,NaN,NaN,45,bkf.SampleUniform,12.000154274,,NaN,bkf.MhSampled,1.0,,NaN,NaN,,,,
model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,9,1,1,,,,,0,,,,,0,none,,,,none,,,24.585594023957256,0,,,,
observed,9,1,1,,,,,0,,,,,0,none,,,,none,,,24.443324619415456,0,,,,
ideal,9,1,1,800,128000,1600,0,0,,,,,0,none,,,0.6816902910542039,none,,,24,1.2000000000000002,,,,
particle,9,1,1,800,128000,1600,0,0,0.002398335596371811,0.010270867169897113,0.0003228677204651444,-0.008195399293990446,0,none,,,0.6660226723701502,none,,,24.010689561718408,1.2361856005732463,,,,
franken,9,1,1,800,128000,1600,0,0,23616991599230202e-21,0.000941344463112781,1430693912020669e-21,-0.0009191581654255715,0,none,,,0.6754307738517904,none,,4,24.00325396636293,1.1993449913503564,3864757136369515e-20,0.002618121758579006,21469898679371324e-22,-0.0025816211770832483
truth,9,1,2,,,,,0,,,,,0,none,,,,none,,,171.5730660473176,0,,,,
observed,9,1,2,,,,,0,0.07016176644068337,0,0.07016176644068337,0,0,none,,,,none,,,171.9828837295011,60,,,,
ideal,9,1,2,800,128000,1600,0,0,0.004652219427859981,0.028900417503359366,9623087839442001e-21,-0.024257821163338824,0,none,,,0.18095005550639295,none,,,171.88132083596795,0.14917127071823266,,,,
particle,9,1,2,800,128000,1600,0,0,4158222589367016e4,4158222589367016e4,0.0004478207342699848,0,0,none,0.103766891,,9.62656367742801,none,,,176.0889743361801,25029904785995458e-21,,,,
franken,9,1,2,800,128000,1600,0,0,NaN,NaN,NaN,NaN,0,none,24.165581624,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,3,,,,,0,,,,,0,none,,,,none,,,57276.41141166689,0,,,,
observed,9,1,3,,,,,0,7.292583890336251,0,7.292583890336251,0,0,none,,,,none,,,57275.940498527925,60,,,,
ideal,9,1,3,800,128000,1600,1,0,0.0045525574749818425,-0.011381068291306843,34955718616080846e-21,0.015898670047672606,0,none,,,9.21102379806948,none,,,57276.085098336494,0.14917127071823266,,,,
particle,9,1,3,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.003835514,,NaN,none,,,NaN,NaN,,,,
franken,9,1,3,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.701119839,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,4,,,,,0,,,,,0,none,,,,none,,,2405200277174.9404,0,,,,
observed,9,1,4,,,,,0,3851203443894.592,0,3851203443894.592,0,0,none,,,,none,,,2405200277175.3877,60,,,,
ideal,9,1,4,800,128000,1600,1,0,0.002734517874675288,0.02030991771908049,5867153037029948e-20,-0.0176340713747755,0,none,,,4959705390785.193,none,,,2405197421499.311,0.14917127071823266,,,,
particle,9,1,4,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.003580545,,NaN,none,,,NaN,NaN,,,,
franken,9,1,4,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.432427951,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,5,,,,,0,,,,,0,none,,,,none,,,14097266353200621e19,0,,,,
observed,9,1,5,,,,,0,11014493359770623e39,0,11014493359770623e39,0,0,none,,,,none,,,14097266353200621e19,60,,,,
ideal,9,1,5,800,128000,1600,1,0,7510700637638299e68,333331.8333333333,7510700637638299e68,0,0,none,,,12562492622615972e39,none,,,14097265832334181e19,0.14917127071823266,,,,
particle,9,1,5,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.002963038,,NaN,none,,,NaN,NaN,,,,
franken,9,1,5,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.433590234,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,6,,,,,0,,,,,0,none,,,,none,,,23702681292521525e87,0,,,,
observed,9,1,6,,,,,0,4360059434284905e172,0,4360059434284905e172,0,0,none,,,,none,,,23702681292521525e87,60,,,,
ideal,9,1,6,800,128000,1600,1,0,Inf,666665.1666666666,Inf,0,0,none,,,8741712440522136e172,none,,,23702681264850074e87,0.14917127071823266,,,,
particle,9,1,6,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.003744366,,NaN,none,,,NaN,NaN,,,,
franken,9,1,6,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.414619359,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,7,,,,,0,,,,,0,none,,,,none,,,36283917798256825e291,0,,,,
observed,9,1,7,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,7,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14917127071823266,,,,
particle,9,1,7,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.005823234,,NaN,none,,,NaN,NaN,,,,
franken,9,1,7,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,1.001183561,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,8,,,,,0,,,,,0,none,,,,none,,,Inf,0,,,,
observed,9,1,8,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,8,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14917127071823266,,,,
particle,9,1,8,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.003513123,,NaN,none,,,NaN,NaN,,,,
franken,9,1,8,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.453761818,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,9,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,9,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,9,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14917127071823266,,,,
particle,9,1,9,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.003628122,,NaN,none,,,NaN,NaN,,,,
franken,9,1,9,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.431635973,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,10,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,10,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,10,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14917127071823266,,,,
particle,9,1,10,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.002739144,,NaN,none,,,NaN,NaN,,,,
franken,9,1,10,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.413055695,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,11,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,11,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,11,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14917127071823266,,,,
particle,9,1,11,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.003447245,,NaN,none,,,NaN,NaN,,,,
franken,9,1,11,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.65940798,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,12,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,12,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,12,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14917127071823266,,,,
particle,9,1,12,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.003199782,,NaN,none,,,NaN,NaN,,,,
franken,9,1,12,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.429034014,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,13,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,13,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,13,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14917127071823266,,,,
particle,9,1,13,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.002819474,,NaN,none,,,NaN,NaN,,,,
franken,9,1,13,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.517913847,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,14,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,14,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,14,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14917127071823266,,,,
particle,9,1,14,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.004207978,,NaN,none,,,NaN,NaN,,,,
franken,9,1,14,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.672131779,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,15,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,15,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,15,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14917127071823266,,,,
particle,9,1,15,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.00371832,,NaN,none,,,NaN,NaN,,,,
franken,9,1,15,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.718478006,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,16,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,16,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,16,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14917127071823266,,,,
particle,9,1,16,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.002490388,,NaN,none,,,NaN,NaN,,,,
franken,9,1,16,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.448339267,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,17,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,17,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,17,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14917127071823266,,,,
particle,9,1,17,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.003278994,,NaN,none,,,NaN,NaN,,,,
franken,9,1,17,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.386942729,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,18,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,18,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,18,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14917127071823266,,,,
particle,9,1,18,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.002772357,,NaN,none,,,NaN,NaN,,,,
franken,9,1,18,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.425960844,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,19,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,19,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,19,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14917127071823266,,,,
particle,9,1,19,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.003735799,,NaN,none,,,NaN,NaN,,,,
franken,9,1,19,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.685086031,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,20,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,20,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,20,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14917127071823266,,,,
particle,9,1,20,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.003708456,,NaN,none,,,NaN,NaN,,,,
franken,9,1,20,800,128000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.451914288,,NaN,none,,4,NaN,NaN,,,,
